feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Eukaryota.k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae.g__Fusarium.s__Fusarium_venenatum	Group	AD	1.21618838889762e-16	0.575302532225103	25	10	1	1
k__Eukaryota.k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Ophiocordycipitaceae.g__Drechmeria.s__Drechmeria_coniospora	Group	MCI	-3.06699110552699e-15	0.344194448536744	25	3	0.999999999999993	1
k__Eukaryota.k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Ophiocordycipitaceae.g__Drechmeria.s__Drechmeria_coniospora	Group	SCS	-4.98919443512122e-31	0.344194448536744	25	3	1	1
k__Eukaryota.k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Ophiocordycipitaceae.g__Purpureocillium.s__Purpureocillium_takamizusanense	Group	MCI	3.46761204352538e-16	0.357731138897711	25	4	0.999999999999999	1
k__Eukaryota.k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Ophiocordycipitaceae.g__Purpureocillium.s__Purpureocillium_takamizusanense	Group	SCD	1.55202953895234e-16	0.357731138897711	25	4	1	1
k__Eukaryota.k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Ophiocordycipitaceae.g__Purpureocillium.s__Purpureocillium_takamizusanense	Group	AD	1.21618838889762e-16	0.357731138897711	25	4	1	1
k__Eukaryota.k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Magnaporthales.f__Pyriculariaceae.g__Pyricularia.s__Pyricularia_grisea	Group	MCI	-2.88566960440804e-15	0.194745463134403	25	3	0.999999999999988	1
k__Eukaryota.k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Magnaporthales.f__Pyriculariaceae.g__Pyricularia.s__Pyricularia_grisea	Group	SCD	1.1466334093198e-16	0.194745463134403	25	3	1	1
k__Eukaryota.k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Magnaporthales.f__Pyriculariaceae.g__Pyricularia.s__Pyricularia_grisea	Group	AD	0	0.194745463134403	25	3	1	1
k__Eukaryota.k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Sordariales.f__Chaetomiaceae.g__Thermothielavioides.s__Thermothielavioides_terrestris	Group	SCD	1.68517262419079e-16	0.423309143404193	25	5	1	1
k__Eukaryota.k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Sordariales.f__Chaetomiaceae.g__Thermothielavioides.s__Thermothielavioides_terrestris	Group	AD	-1.82428258334644e-16	0.423309143404194	25	5	1	1
k__Eukaryota.k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Marasmiaceae.g__Marasmius.s__Marasmius_oreades	Group	SCD	1.02069297804928e-16	0.0523260050376815	25	5	0.999999999999998	1
k__Eukaryota.k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Marasmiaceae.g__Marasmius.s__Marasmius_oreades	Group	AD	9.12141291673218e-17	0.0523260050376815	25	5	0.999999999999999	1
k__Eukaryota.k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Marasmiaceae.g__Marasmius.s__Marasmius_oreades	Group	SCS	0	0.0523260050376815	25	5	1	1
k__Eukaryota.k__Fungi.p__Basidiomycota.c__Tremellomycetes.o__Tremellales.f__Cryptococcaceae.g__Cryptococcus.s__Cryptococcus_neoformans	Group	SCD	-1.80972951706322e-16	0.224993699642685	25	3	0.999999999999999	1
k__Eukaryota.k__Fungi.p__Basidiomycota.c__Tremellomycetes.o__Tremellales.f__Cryptococcaceae.g__Cryptococcus.s__Cryptococcus_neoformans	Group	AD	-2.6205217763283e-16	0.224993699642685	25	3	0.999999999999999	1
k__Eukaryota.k__Fungi.p__Basidiomycota.c__Tremellomycetes.o__Tremellales.f__Cryptococcaceae.g__Cryptococcus.s__Cryptococcus_neoformans	Group	SCS	-2.80866677486136e-16	0.224993699642685	25	3	0.999999999999999	1
k__Eukaryota.k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales.f__Ustilaginaceae.g__Sporisorium.s__Sporisorium_graminicola	Group	SCD	-2.66388545848323e-16	0.186974538175517	25	3	0.999999999999999	1
k__Eukaryota.k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales.f__Ustilaginaceae.g__Sporisorium.s__Sporisorium_graminicola	Group	AD	6.08094194448812e-17	0.186974538175517	25	3	1	1
k__Eukaryota.k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales.f__Ustilaginaceae.g__Sporisorium.s__Sporisorium_graminicola	Group	SCS	0	0.186974538175517	25	3	1	1
